GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,1022500059,36,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,7,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side(R),24+ ft.,24,235,58,1,0,20250610,NYL,CHI
Shot Chart Detail,1022500059,53,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,6,31,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,143,58,1,0,20250610,NYL,CHI
Shot Chart Detail,1022500059,83,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,3,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,189,152,1,0,20250610,NYL,CHI
Shot Chart Detail,1022500059,101,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,2,47,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-1,76,1,1,20250610,NYL,CHI
Shot Chart Detail,1022500059,124,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,0,49,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-104,84,1,1,20250610,NYL,CHI
Shot Chart Detail,1022500059,133,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,0,16,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,133,260,1,1,20250610,NYL,CHI
Shot Chart Detail,1022500059,225,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,3,44,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,16,160,1,1,20250610,NYL,CHI
Shot Chart Detail,1022500059,238,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,2,12,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),16-24 ft.,23,-34,233,1,0,20250610,NYL,CHI
Shot Chart Detail,1022500059,248,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,0,33,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,24,33,1,1,20250610,NYL,CHI
Shot Chart Detail,1022500059,308,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,7,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-181,213,1,0,20250610,NYL,CHI
Shot Chart Detail,1022500059,365,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,3,18,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-95,152,1,1,20250610,NYL,CHI
Shot Chart Detail,1022500059,387,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,1,50,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-62,73,1,1,20250610,NYL,CHI
Shot Chart Detail,1022500059,390,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,1,19,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-15,266,1,1,20250610,NYL,CHI
Shot Chart Detail,1022500066,7,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,9,40,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,63,53,1,1,20250614,IND,NYL
Shot Chart Detail,1022500066,30,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,7,18,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),16-24 ft.,23,-173,160,1,0,20250614,IND,NYL
Shot Chart Detail,1022500066,38,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,6,41,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,150,232,1,1,20250614,IND,NYL
Shot Chart Detail,1022500066,52,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,5,58,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,4,20,1,1,20250614,IND,NYL
Shot Chart Detail,1022500066,170,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,8,15,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-106,-6,1,1,20250614,IND,NYL
Shot Chart Detail,1022500066,175,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,7,48,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,132,227,1,0,20250614,IND,NYL
Shot Chart Detail,1022500066,202,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,6,31,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,18,1,1,20250614,IND,NYL
Shot Chart Detail,1022500066,256,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,3,14,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,109,139,1,0,20250614,IND,NYL
Shot Chart Detail,1022500066,286,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,1,19,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,3,83,1,0,20250614,IND,NYL
Shot Chart Detail,1022500066,301,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,0,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,33,190,278,1,1,20250614,IND,NYL
Shot Chart Detail,1022500066,312,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,9,7,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,15,1,1,20250614,IND,NYL
Shot Chart Detail,1022500066,315,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,8,41,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-28,271,1,1,20250614,IND,NYL
Shot Chart Detail,1022500066,319,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,8,18,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,174,200,1,0,20250614,IND,NYL
Shot Chart Detail,1022500066,361,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,5,51,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-165,246,1,0,20250614,IND,NYL
Shot Chart Detail,1022500066,416,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,2,1,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,16,43,1,1,20250614,IND,NYL
Shot Chart Detail,1022500066,436,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,0,57,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,210,153,1,1,20250614,IND,NYL
